"","Año_Edicion","Cod_region","Provincia","Region","Genero","Edad","Rango_edad","Nivel_de_instrucción","Sit_laboral","Quintil_ingresos","Ingreso_mensual_pesos_hogar","Cobertura_salud","Indice_NBI_hogar_dic","Promedio_fyv_dia","Promedio_fv_Diario_Dic","Cumple_No_Cumple_FyV"
"11676",2018,2,"Santa Fe",2,"Femenino",31,2,"Secundario","Ocupado","3",20000,"Salud_Privada","1",2.14,"No_cumple","0"
"11677",2018,2,"Santa Fe",2,"Femenino",25,4,"Secundario","Ocupado","4",40000,"Salud_Publica","0",3.14,"Cumple","1"
"11678",2018,2,"Santa Fe",2,"Femenino",22,1,"Secundario","Ocupado","4",26000,"Salud_Privada","0",0.29,"No_cumple","0"
"11679",2018,2,"Santa Fe",2,"Masculino",39,3,"Terciario_Universitario","Ocupado","4",35000,"Salud_Privada","0",4,"Cumple","1"
"11680",2018,2,"Santa Fe",2,"Masculino",73,5,"Secundario","Inactivo","1",6700,"Salud_Privada","1",6.57,"Cumple","1"
"11681",2018,2,"Santa Fe",2,"Femenino",25,2,"Terciario_Universitario","Ocupado","5",26000,"Salud_Privada","0",9.29,"Cumple","1"
"11682",2018,2,"Santa Fe",2,"Femenino",40,5,"Primario","Ocupado","4",30000,"Salud_Privada","0",0.57,"No_cumple","0"
"11683",2018,2,"Santa Fe",2,"Masculino",21,1,"Terciario_Universitario","Inactivo","1",0,"Salud_Privada","0",0.86,"No_cumple","0"
"11684",2018,2,"Santa Fe",2,"Masculino",74,5,"Primario","Inactivo","3",20000,"Salud_Privada","0",1.29,"No_cumple","0"
"11685",2018,2,"Santa Fe",2,"Masculino",33,2,"Terciario_Universitario","Ocupado","4",20000,"Salud_Privada","0",5.57,"Cumple","1"
"11686",2018,2,"Santa Fe",2,"Masculino",27,2,"Terciario_Universitario","Ocupado","5",60000,"Salud_Privada","0",3,"Cumple","1"
"11687",2018,2,"Santa Fe",2,"Femenino",28,2,"Terciario_Universitario","Ocupado","4",16000,"Salud_Privada","0",3,"Cumple","1"
"11688",2018,2,"Santa Fe",2,"Masculino",22,4,"Terciario_Universitario","Inactivo","5",60000,"Salud_Privada","0",2.86,"No_cumple","0"
"11689",2018,2,"Santa Fe",2,"Femenino",58,4,"Primario","Inactivo","1",0,"Salud_Privada","0",5,"Cumple","1"
"11690",2018,2,"Santa Fe",2,"Femenino",22,2,"Secundario","Desocupado","2",15000,"Salud_Privada","1",0.43,"No_cumple","0"
"11691",2018,2,"Santa Fe",2,"Masculino",68,5,"Secundario","Inactivo","3",12000,"Salud_Privada","0",1.14,"No_cumple","0"
"11692",2018,2,"Santa Fe",2,"Masculino",38,3,"Secundario","Ocupado","4",20000,"Salud_Publica","0",0.43,"No_cumple","0"
"11693",2018,2,"Santa Fe",2,"Femenino",57,5,"Terciario_Universitario","Ocupado","3",15000,"Salud_Privada","0",4,"Cumple","1"
"11694",2018,2,"Santa Fe",2,"Femenino",39,3,"Secundario","Desocupado","2",16000,"Salud_Publica","0",0.57,"No_cumple","0"
"11695",2018,2,"Santa Fe",2,"Femenino",33,3,"Secundario","Ocupado","5",40000,"Salud_Privada","0",3,"Cumple","1"
"11696",2018,2,"Santa Fe",2,"Femenino",66,5,"Secundario","Ocupado","5",30000,"Salud_Privada","0",2.86,"No_cumple","0"
"11697",2018,2,"Santa Fe",2,"Masculino",43,3,"Secundario","Ocupado","4",18000,"Salud_Privada","0",1.57,"No_cumple","0"
"11698",2018,2,"Santa Fe",2,"Femenino",70,5,"Terciario_Universitario","Inactivo","5",30000,"Salud_Privada","0",2,"No_cumple","0"
"11699",2018,2,"Santa Fe",2,"Femenino",39,3,"Primario","Inactivo","2",10000,"Salud_Publica","0",0.14,"No_cumple","0"
"11700",2018,2,"Santa Fe",2,"Femenino",86,5,"Secundario","Inactivo","1",8000,"Salud_Privada","0",2.57,"No_cumple","0"
"11701",2018,2,"Santa Fe",2,"Masculino",85,5,"Primario","Inactivo","3",16000,"Salud_Privada","0",2,"No_cumple","0"
"11702",2018,2,"Santa Fe",2,"Masculino",41,3,"Terciario_Universitario","Ocupado","4",36000,"Salud_Privada","0",4.57,"Cumple","1"
"11703",2018,2,"Santa Fe",2,"Femenino",39,3,"Secundario","Inactivo","1",10000,"Salud_Publica","0",2,"No_cumple","0"
"11704",2018,2,"Santa Fe",2,"Femenino",47,3,"Secundario","Ocupado","4",25000,"Salud_Publica","0",2,"No_cumple","0"
"11705",2018,2,"Santa Fe",2,"Masculino",45,3,"Secundario","Ocupado","4",32000,"Salud_Privada","0",2.43,"No_cumple","0"
"11706",2018,2,"Santa Fe",2,"Masculino",52,4,"Terciario_Universitario","Ocupado","5",60000,"Salud_Privada","0",2.43,"No_cumple","0"
"11707",2018,2,"Santa Fe",2,"Femenino",21,3,"Secundario","Ocupado","1",0,"Salud_Privada","0",1.43,"No_cumple","0"
"11708",2018,2,"Santa Fe",2,"Femenino",40,3,"Terciario_Universitario","Ocupado","5",46000,"Salud_Privada","0",2,"No_cumple","0"
"11709",2018,2,"Santa Fe",2,"Femenino",30,5,"Terciario_Universitario","Ocupado","2",10000,"Salud_Privada","0",1.57,"No_cumple","0"
"11710",2018,2,"Santa Fe",2,"Masculino",38,3,"Terciario_Universitario","Ocupado","4",35000,"Salud_Privada","0",2,"No_cumple","0"
"11711",2018,2,"Santa Fe",2,"Femenino",84,5,"Primario","Inactivo","2",8000,"Salud_Privada","0",1.43,"No_cumple","0"
"11712",2018,2,"Santa Fe",2,"Masculino",34,4,"Secundario","Ocupado","3",16000,"Salud_Privada","0",1.86,"No_cumple","0"
"11713",2018,2,"Santa Fe",2,"Femenino",67,5,"Terciario_Universitario","Inactivo","2",20000,"Salud_Privada","0",4.14,"Cumple","1"
"11714",2018,2,"Santa Fe",2,"Femenino",52,4,"Secundario","Ocupado","4",27000,"Salud_Privada","0",2.71,"No_cumple","0"
"11715",2018,2,"Santa Fe",2,"Femenino",20,1,"Terciario_Universitario","Inactivo","1",5000,"Salud_Publica","0",0.71,"No_cumple","0"
"11716",2018,2,"Santa Fe",2,"Masculino",27,2,"Terciario_Universitario","Inactivo","1",0,"Salud_Publica","0",1.29,"No_cumple","0"
"11717",2018,2,"Santa Fe",2,"Femenino",35,3,"Secundario","Inactivo","5",50000,"Salud_Privada","0",2,"No_cumple","0"
"11718",2018,2,"Santa Fe",2,"Masculino",59,4,"Secundario","Ocupado","5",24000,"Salud_Privada","0",2.57,"No_cumple","0"
"11719",2018,2,"Santa Fe",2,"Femenino",90,5,"Primario","Inactivo","4",18000,"Salud_Privada","0",2.43,"No_cumple","0"
"11720",2018,2,"Santa Fe",2,"Femenino",29,2,"Terciario_Universitario","Ocupado","5",45000,"Salud_Privada","0",4,"Cumple","1"
"11721",2018,2,"Santa Fe",2,"Femenino",45,3,"Terciario_Universitario","Ocupado","5",90000,"Salud_Privada","0",1.29,"No_cumple","0"
"11722",2018,2,"Santa Fe",2,"Masculino",64,5,"Primario","Ocupado","3",16000,"Salud_Privada","0",4,"Cumple","1"
"11723",2018,2,"Santa Fe",2,"Femenino",65,5,"Secundario","Inactivo","4",15000,"Salud_Privada","0",4,"Cumple","1"
"11724",2018,2,"Santa Fe",2,"Masculino",53,4,"Terciario_Universitario","Ocupado","5",80000,"Salud_Privada","0",3.71,"Cumple","1"
"11725",2018,2,"Santa Fe",2,"Femenino",80,5,"Primario","Inactivo","4",15000,"Salud_Privada","0",1,"No_cumple","0"
"11726",2018,2,"Santa Fe",2,"Femenino",69,5,"Secundario","Ocupado","2",12000,"Salud_Privada","0",0,"No_cumple","0"
"11727",2018,2,"Santa Fe",2,"Femenino",46,3,"Terciario_Universitario","Ocupado","3",25000,"Salud_Privada","0",2.14,"No_cumple","0"
"11728",2018,2,"Santa Fe",2,"Femenino",18,4,"Terciario_Universitario","Inactivo","4",30000,"Salud_Privada","0",1.21,"No_cumple","0"
"11729",2018,2,"Santa Fe",2,"Femenino",55,4,"Terciario_Universitario","Ocupado","5",49000,"Salud_Privada","0",5,"Cumple","1"
"11730",2018,2,"Santa Fe",2,"Masculino",41,3,"Secundario","Ocupado","2",15000,"Salud_Privada","0",3.71,"Cumple","1"
"11731",2018,2,"Santa Fe",2,"Masculino",28,2,"Secundario","Ocupado","2",10000,"Salud_Publica","0",1.71,"No_cumple","0"
"11732",2018,2,"Santa Fe",2,"Femenino",22,1,"Terciario_Universitario","Inactivo","1",5000,"Salud_Privada","0",4,"Cumple","1"
"11733",2018,2,"Santa Fe",2,"Masculino",24,1,"Secundario","Ocupado","5",32000,"Salud_Privada","0",2.29,"No_cumple","0"
"11734",2018,2,"Santa Fe",2,"Femenino",37,3,"Secundario","Ocupado","1",13000,"Salud_Privada","0",2.86,"No_cumple","0"
"11735",2018,2,"Santa Fe",2,"Masculino",32,2,"Terciario_Universitario","Ocupado","5",120000,"Salud_Privada","0",3.14,"Cumple","1"
"11736",2018,2,"Santa Fe",2,"Masculino",66,5,"Terciario_Universitario","Ocupado","5",70000,"Salud_Privada","0",6,"Cumple","1"
"11737",2018,2,"Santa Fe",2,"Femenino",41,3,"Terciario_Universitario","Ocupado","4",22000,"Salud_Privada","0",4,"Cumple","1"
"11738",2018,2,"Santa Fe",2,"Femenino",32,2,"Secundario","Ocupado","2",6000,"Salud_Privada","0",1.29,"No_cumple","0"
"11739",2018,2,"Santa Fe",2,"Masculino",29,4,"Secundario","Ocupado","1",6600,"Salud_Privada","0",3.57,"Cumple","1"
"11740",2018,2,"Santa Fe",2,"Masculino",55,4,"Secundario","Inactivo","2",13000,"Salud_Publica","0",1.86,"No_cumple","0"
"11741",2018,2,"Santa Fe",2,"Masculino",34,2,"Primario","Ocupado","1",7000,"Salud_Privada","0",5,"Cumple","1"
"11742",2018,2,"Santa Fe",2,"Masculino",32,4,"Secundario","Ocupado","5",40000,"Salud_Privada","0",1.14,"No_cumple","0"
"11743",2018,2,"Santa Fe",2,"Masculino",65,5,"Primario","Ocupado","1",6700,"Salud_Publica","0",1,"No_cumple","0"
"11744",2018,2,"Santa Fe",2,"Femenino",57,4,"Secundario","Ocupado","5",50000,"Salud_Privada","0",4,"Cumple","1"
"11745",2018,2,"Santa Fe",2,"Femenino",38,3,"Primario","Inactivo","1",3000,"Salud_Publica","0",1.43,"No_cumple","0"
"11746",2018,2,"Santa Fe",2,"Masculino",68,5,"Terciario_Universitario","Ocupado","2",14000,"Salud_Privada","0",2.14,"No_cumple","0"
"11747",2018,2,"Santa Fe",2,"Femenino",82,5,"Secundario","Ocupado","2",9000,"Salud_Privada","0",3.07,"Cumple","1"
"11748",2018,2,"Santa Fe",2,"Masculino",73,5,"Terciario_Universitario","Inactivo","5",65000,"Salud_Privada","0",4.43,"Cumple","1"
"11749",2018,2,"Santa Fe",2,"Femenino",21,2,"Secundario","Inactivo","1",0,"Salud_Privada","0",2.43,"No_cumple","0"
"11750",2018,2,"Santa Fe",2,"Masculino",22,4,"Terciario_Universitario","Ocupado","3",22000,"Salud_Publica","0",1,"No_cumple","0"
"11751",2018,2,"Santa Fe",2,"Masculino",20,5,"Secundario","Ocupado","2",12000,"Salud_Privada","0",1.71,"No_cumple","0"
"11752",2018,2,"Santa Fe",2,"Femenino",35,2,"Terciario_Universitario","Ocupado","3",25000,"Salud_Privada","0",1.86,"No_cumple","0"
"11753",2018,2,"Santa Fe",2,"Femenino",47,4,"Secundario","Ocupado","5",50000,"Salud_Publica","0",2.43,"No_cumple","0"
"11754",2018,2,"Santa Fe",2,"Femenino",28,2,"Terciario_Universitario","Ocupado","5",40000,"Salud_Privada","0",2.43,"No_cumple","0"
"11755",2018,2,"Santa Fe",2,"Femenino",29,2,"Terciario_Universitario","Ocupado","2",12000,"Salud_Privada","0",0.57,"No_cumple","0"
"11756",2018,2,"Santa Fe",2,"Femenino",59,1,"Secundario","Inactivo","5",40000,"Salud_Publica","0",2.57,"No_cumple","0"
"11757",2018,2,"Santa Fe",2,"Femenino",25,4,"Terciario_Universitario","Ocupado","4",35000,"Salud_Publica","0",4.5,"Cumple","1"
"11758",2018,2,"Santa Fe",2,"Masculino",58,4,"Primario","Ocupado","5",28000,"Salud_Privada","0",1.14,"No_cumple","0"
"11759",2018,2,"Santa Fe",2,"Femenino",22,1,"Secundario","Ocupado","1",4500,"Salud_Publica","0",0.14,"No_cumple","0"
"11760",2018,2,"Santa Fe",2,"Masculino",28,5,"Secundario","Ocupado","4",25000,"Salud_Publica","0",1.71,"No_cumple","0"
"11761",2018,2,"Santa Fe",2,"Femenino",61,4,"Primario","Ocupado","3",15000,"Salud_Privada","0",1.43,"No_cumple","0"
"11762",2018,2,"Santa Fe",2,"Femenino",28,2,"Terciario_Universitario","Ocupado","3",10000,"Salud_Privada","0",1.43,"No_cumple","0"
"11763",2018,2,"Santa Fe",2,"Femenino",31,3,"Terciario_Universitario","Inactivo","1",7000,"Salud_Publica","0",2.57,"No_cumple","0"
"11764",2018,2,"Santa Fe",2,"Femenino",52,5,"Secundario","Ocupado","1",7000,"Salud_Publica","0",2,"No_cumple","0"
"11765",2018,2,"Santa Fe",2,"Femenino",51,3,"Primario","Ocupado","1",12000,"Salud_Publica","0",3.29,"Cumple","1"
"11766",2018,2,"Santa Fe",2,"Femenino",32,2,"Terciario_Universitario","Ocupado","5",50000,"Salud_Privada","0",1,"No_cumple","0"
"11767",2018,2,"Santa Fe",2,"Femenino",22,2,"Primario","Inactivo","3",20000,"Salud_Publica","0",1.14,"No_cumple","0"
"11768",2018,2,"Santa Fe",2,"Masculino",40,3,"Terciario_Universitario","Ocupado","5",40000,"Salud_Privada","0",2,"No_cumple","0"
"11769",2018,2,"Santa Fe",2,"Femenino",24,3,"Terciario_Universitario","Ocupado","3",21000,"Salud_Publica","0",2.07,"No_cumple","0"
"11770",2018,2,"Santa Fe",2,"Masculino",28,2,"Secundario","Ocupado","4",20000,"Salud_Privada","0",1.86,"No_cumple","0"
"11771",2018,2,"Santa Fe",2,"Masculino",42,3,"Secundario","Ocupado","4",40000,"Salud_Privada","0",2.29,"No_cumple","0"
"11772",2018,2,"Santa Fe",2,"Masculino",27,3,"Terciario_Universitario","Ocupado","3",20000,"Salud_Privada","0",1.29,"No_cumple","0"
"11773",2018,2,"Santa Fe",2,"Masculino",72,5,"Primario","Inactivo","3",9300,"Salud_Privada","0",0.71,"No_cumple","0"
"11774",2018,2,"Santa Fe",2,"Femenino",30,2,"Terciario_Universitario","Ocupado","4",18000,"Salud_Privada","0",2.57,"No_cumple","0"
"11775",2018,2,"Santa Fe",2,"Femenino",19,3,"Secundario","Inactivo","4",22000,"Salud_Privada","0",2.57,"No_cumple","0"
"11776",2018,2,"Santa Fe",2,"Masculino",18,3,"Secundario","Ocupado","1",8000,"Salud_Publica","0",2.14,"No_cumple","0"
"11777",2018,2,"Santa Fe",2,"Masculino",85,5,"Primario","Inactivo","5",22000,"Salud_Privada","0",1.71,"No_cumple","0"
"11778",2018,2,"Santa Fe",2,"Femenino",18,1,"Terciario_Universitario","Inactivo","1",2000,"Salud_Privada","0",3,"Cumple","1"
"11779",2018,2,"Santa Fe",2,"Femenino",47,3,"Terciario_Universitario","Ocupado","5",50000,"Salud_Privada","0",0.86,"No_cumple","0"
"11780",2018,2,"Santa Fe",2,"Femenino",75,5,"Primario","Inactivo","4",16000,"Salud_Privada","0",2.86,"No_cumple","0"
"11781",2018,2,"Santa Fe",2,"Masculino",44,3,"Terciario_Universitario","Ocupado","5",50000,"Salud_Privada","0",1.57,"No_cumple","0"
"11782",2018,2,"Santa Fe",2,"Femenino",69,5,"Secundario","Ocupado","5",28000,"Salud_Privada","0",4,"Cumple","1"
"11783",2018,2,"Santa Fe",2,"Femenino",39,3,"Primario","Ocupado","1",2800,"Salud_Publica","0",0.29,"No_cumple","0"
"11784",2018,2,"Santa Fe",2,"Masculino",50,4,"Secundario","Inactivo","1",0,"Salud_Privada","0",0.86,"No_cumple","0"
"11785",2018,2,"Santa Fe",2,"Masculino",46,3,"Secundario","Ocupado","3",16000,"Salud_Publica","0",1.71,"No_cumple","0"
"11786",2018,2,"Santa Fe",2,"Masculino",63,4,"Primario","Inactivo","1",8000,"Salud_Publica","0",0.57,"No_cumple","0"
"11787",2018,2,"Santa Fe",2,"Femenino",35,3,"Secundario","Ocupado","4",25000,"Salud_Privada","0",2.86,"No_cumple","0"
"11788",2018,2,"Santa Fe",2,"Masculino",44,3,"Terciario_Universitario","Ocupado","5",80000,"Salud_Privada","0",5.86,"Cumple","1"
"11789",2018,2,"Santa Fe",2,"Femenino",64,4,"Terciario_Universitario","Ocupado","5",25000,"Salud_Privada","0",2.14,"No_cumple","0"
"11790",2018,2,"Santa Fe",2,"Masculino",42,3,"Primario","Ocupado","1",10000,"Salud_Privada","0",1.71,"No_cumple","0"
"11791",2018,2,"Santa Fe",2,"Femenino",34,2,"Secundario","Desocupado","2",15000,"Salud_Privada","0",2.86,"No_cumple","0"
"11792",2018,2,"Santa Fe",2,"Femenino",51,4,"Terciario_Universitario","Ocupado","5",50000,"Salud_Privada","0",2.71,"No_cumple","0"
"11793",2018,2,"Santa Fe",2,"Femenino",43,3,"Terciario_Universitario","Ocupado","5",60000,"Salud_Privada","0",4,"Cumple","1"
"11794",2018,2,"Santa Fe",2,"Femenino",39,2,"Secundario","Ocupado","3",30000,"Salud_Publica","0",2.43,"No_cumple","0"
"11795",2018,2,"Santa Fe",2,"Masculino",51,4,"Secundario","Ocupado","1",0,"Salud_Privada","0",6.07,"Cumple","1"
"11796",2018,2,"Santa Fe",2,"Masculino",75,5,"Primario","Ocupado","1",5000,"Salud_Publica","0",0,"No_cumple","0"
"11797",2018,2,"Santa Fe",2,"Femenino",18,3,"Secundario","Inactivo","4",37000,"Salud_Privada","0",0.29,"No_cumple","0"
"11798",2018,2,"Santa Fe",2,"Femenino",56,4,"Secundario","Ocupado","1",4000,"Salud_Privada","0",1.86,"No_cumple","0"
"11799",2018,2,"Santa Fe",2,"Femenino",42,3,"Secundario","Ocupado","3",18700,"Salud_Privada","0",1.86,"No_cumple","0"
"11800",2018,2,"Santa Fe",2,"Femenino",75,5,"Primario","Inactivo","3",13000,"Salud_Privada","0",2.86,"No_cumple","0"
"11801",2018,2,"Santa Fe",2,"Masculino",54,4,"Primario","Ocupado","2",20000,"Salud_Privada","0",1,"No_cumple","0"
"11802",2018,2,"Santa Fe",2,"Femenino",59,4,"Primario","Inactivo","3",25000,"Salud_Privada","0",1.43,"No_cumple","0"
"11803",2018,2,"Santa Fe",2,"Masculino",34,4,"Secundario","Ocupado","5",47000,"Salud_Privada","0",1.14,"No_cumple","0"
"11804",2018,2,"Santa Fe",2,"Femenino",26,3,"Secundario","Ocupado","3",23000,"Salud_Privada","0",0.86,"No_cumple","0"
"11805",2018,2,"Santa Fe",2,"Masculino",35,3,"Secundario","Ocupado","4",31000,"Salud_Privada","0",1.71,"No_cumple","0"
"11806",2018,2,"Santa Fe",2,"Masculino",38,3,"Terciario_Universitario","Ocupado","4",36000,"Salud_Privada","0",4.71,"Cumple","1"
"11807",2018,2,"Santa Fe",2,"Femenino",26,2,"Terciario_Universitario","Ocupado","3",18000,"Salud_Privada","0",1.43,"No_cumple","0"
"11808",2018,2,"Santa Fe",2,"Femenino",47,3,"Secundario","Ocupado","3",18000,"Salud_Privada","0",2.57,"No_cumple","0"
"11809",2018,2,"Santa Fe",2,"Masculino",23,4,"Secundario","Ocupado","3",13000,"Salud_Privada","0",2.43,"No_cumple","0"
"11810",2018,2,"Santa Fe",2,"Masculino",33,2,"Secundario","Ocupado","5",30000,"Salud_Privada","0",1.29,"No_cumple","0"
"11811",2018,2,"Santa Fe",2,"Femenino",30,2,"Terciario_Universitario","Ocupado","4",45000,"Salud_Privada","0",2.71,"No_cumple","0"
"11812",2018,2,"Santa Fe",2,"Femenino",47,4,"Secundario","Inactivo","4",30000,"Salud_Privada","0",2.14,"No_cumple","0"
"11813",2018,2,"Santa Fe",2,"Femenino",75,5,"Secundario","Inactivo","3",16000,"Salud_Privada","0",2.14,"No_cumple","0"
"11814",2018,2,"Santa Fe",2,"Femenino",21,1,"Secundario","Ocupado","2",15000,"Salud_Privada","0",0.86,"No_cumple","0"
"11815",2018,2,"Santa Fe",2,"Femenino",67,5,"Primario","Inactivo","2",12000,"Salud_Privada","0",0.86,"No_cumple","0"
"11816",2018,2,"Santa Fe",2,"Masculino",43,3,"Terciario_Universitario","Ocupado","4",33000,"Salud_Privada","0",3.07,"Cumple","1"
"11817",2018,2,"Santa Fe",2,"Masculino",48,3,"Primario","Ocupado","3",18000,"Salud_Privada","0",1.14,"No_cumple","0"
"11818",2018,2,"Santa Fe",2,"Femenino",22,3,"Secundario","Desocupado","2",18000,"Salud_Privada","0",2.29,"No_cumple","0"
"11819",2018,2,"Santa Fe",2,"Femenino",38,3,"Secundario","Ocupado","1",3000,"Salud_Publica","0",0.14,"No_cumple","0"
"11820",2018,2,"Santa Fe",2,"Masculino",85,5,"Primario","Inactivo","4",18000,"Salud_Privada","0",1,"No_cumple","0"
"11821",2018,2,"Santa Fe",2,"Masculino",25,2,"Secundario","Desocupado","2",8000,"Salud_Publica","0",0,"No_cumple","0"
"11822",2018,2,"Santa Fe",2,"Femenino",20,2,"Terciario_Universitario","Ocupado","3",15000,"Salud_Publica","0",3.71,"Cumple","1"
"11823",2018,2,"Santa Fe",2,"Femenino",43,3,"Terciario_Universitario","Ocupado","5",30000,"Salud_Privada","0",1.14,"No_cumple","0"
"11824",2018,2,"Santa Fe",2,"Masculino",76,5,"Primario","Inactivo","2",7100,"Salud_Privada","0",1.57,"No_cumple","0"
"11825",2018,2,"Santa Fe",2,"Femenino",48,3,"Secundario","Ocupado","3",10000,"Salud_Privada","0",0.43,"No_cumple","0"
"11826",2018,2,"Santa Fe",2,"Masculino",39,3,"Primario","Ocupado","1",11000,"Salud_Publica","0",0.29,"No_cumple","0"
"11827",2018,2,"Santa Fe",2,"Femenino",46,3,"Terciario_Universitario","Ocupado","5",54000,"Salud_Privada","0",3.14,"Cumple","1"
"11828",2018,2,"Santa Fe",2,"Masculino",45,3,"Secundario","Ocupado","4",40000,"Salud_Privada","0",2.14,"No_cumple","0"
"11829",2018,2,"Santa Fe",2,"Femenino",30,3,"Terciario_Universitario","Ocupado","1",10000,"Salud_Publica","0",1.29,"No_cumple","0"
"11830",2018,2,"Santa Fe",2,"Femenino",45,3,"Terciario_Universitario","Ocupado","4",20000,"Salud_Privada","0",3.57,"Cumple","1"
"11831",2018,2,"Santa Fe",2,"Femenino",59,4,"Primario","Inactivo","2",13000,"Salud_Privada","0",1.71,"No_cumple","0"
"11832",2018,2,"Santa Fe",2,"Femenino",74,5,"Primario","Inactivo","3",10000,"Salud_Privada","0",2.43,"No_cumple","0"
"11833",2018,2,"Santa Fe",2,"Masculino",42,3,"Secundario","Ocupado","3",20000,"Salud_Publica","0",6,"Cumple","1"
"11834",2018,2,"Santa Fe",2,"Femenino",36,3,"Primario","Inactivo","4",35000,"Salud_Privada","0",8,"Cumple","1"
"11835",2018,2,"Santa Fe",2,"Masculino",70,5,"Secundario","Inactivo","5",30000,"Salud_Privada","0",1,"No_cumple","0"
"11836",2018,2,"Santa Fe",2,"Femenino",34,3,"Terciario_Universitario","Ocupado","5",45000,"Salud_Privada","0",0.43,"No_cumple","0"
"11837",2018,2,"Santa Fe",2,"Femenino",20,1,"Terciario_Universitario","Inactivo","3",10000,"Salud_Privada","0",3.57,"Cumple","1"
"11838",2018,2,"Santa Fe",2,"Femenino",31,3,"Secundario","Ocupado","5",45000,"Salud_Privada","0",2.07,"No_cumple","0"
"11839",2018,2,"Santa Fe",2,"Masculino",58,4,"Secundario","Ocupado","3",27000,"Salud_Privada","0",1.71,"No_cumple","0"
"11840",2018,2,"Santa Fe",2,"Femenino",32,3,"Terciario_Universitario","Desocupado","2",17000,"Salud_Privada","0",2.71,"No_cumple","0"
"11841",2018,2,"Santa Fe",2,"Masculino",47,3,"Primario","Ocupado","2",13000,"Salud_Publica","0",0,"No_cumple","0"
"11842",2018,2,"Santa Fe",2,"Femenino",25,2,"Secundario","Inactivo","2",20000,"Salud_Privada","0",2.43,"No_cumple","0"
"11843",2018,2,"Santa Fe",2,"Masculino",22,4,"Terciario_Universitario","Ocupado","4",35000,"Salud_Privada","0",1,"No_cumple","0"
"11844",2018,2,"Santa Fe",2,"Femenino",23,5,"Secundario","Ocupado","2",14000,"Salud_Publica","0",3.86,"Cumple","1"
"11845",2018,2,"Santa Fe",2,"Masculino",62,4,"Primario","Inactivo","1",6000,"Salud_Privada","0",3.79,"Cumple","1"
"11846",2018,2,"Santa Fe",2,"Femenino",56,4,"Primario","Desocupado","1",6800,"Salud_Publica","0",1.57,"No_cumple","0"
"11847",2018,2,"Santa Fe",2,"Femenino",43,3,"Terciario_Universitario","Ocupado","3",20000,"Salud_Privada","0",0.43,"No_cumple","0"
"11848",2018,2,"Santa Fe",2,"Femenino",24,3,"Secundario","Desocupado","1",10000,"Salud_Publica","0",0.43,"No_cumple","0"
"11849",2018,2,"Santa Fe",2,"Masculino",73,5,"Primario","Inactivo","4",29000,"Salud_Privada","0",2.43,"No_cumple","0"
"11850",2018,2,"Santa Fe",2,"Femenino",23,1,"Secundario","Ocupado","4",30000,"Salud_Publica","0",2.86,"No_cumple","0"
"11851",2018,2,"Santa Fe",2,"Femenino",54,4,"Primario","Ocupado","1",3000,"Salud_Publica","0",1,"No_cumple","0"
"11852",2018,2,"Santa Fe",2,"Masculino",84,5,"Terciario_Universitario","Inactivo","4",16000,"Salud_Privada","0",1.43,"No_cumple","0"
"11853",2018,2,"Santa Fe",2,"Femenino",61,4,"Terciario_Universitario","Ocupado","4",25000,"Salud_Privada","0",6,"Cumple","1"
"11854",2018,2,"Santa Fe",2,"Masculino",33,2,"Secundario","Ocupado","5",38000,"Salud_Privada","0",2.43,"No_cumple","0"
"11855",2018,2,"Santa Fe",2,"Masculino",32,2,"Secundario","Ocupado","2",13000,"Salud_Privada","0",2.57,"No_cumple","0"
"11856",2018,2,"Santa Fe",2,"Masculino",30,4,"Secundario","Ocupado","1",6000,"Salud_Privada","0",1.43,"No_cumple","0"
"11857",2018,2,"Santa Fe",2,"Femenino",40,3,"Terciario_Universitario","Ocupado","1",5000,"Salud_Privada","0",0.43,"No_cumple","0"
"11858",2018,2,"Santa Fe",2,"Masculino",54,4,"Secundario","Ocupado","4",25000,"Salud_Privada","0",2.43,"No_cumple","0"
"11859",2018,2,"Santa Fe",2,"Masculino",38,2,"Secundario","Ocupado","1",8000,"Salud_Publica","0",1.86,"No_cumple","0"
"11860",2018,2,"Santa Fe",2,"Masculino",43,3,"Secundario","Ocupado","5",50000,"Salud_Privada","0",0.14,"No_cumple","0"
"11861",2018,2,"Santa Fe",2,"Masculino",47,3,"Terciario_Universitario","Ocupado","4",27000,"Salud_Privada","0",5,"Cumple","1"
"11862",2018,2,"Santa Fe",2,"Masculino",40,3,"Secundario","Desocupado","2",7000,"Salud_Publica","0",1.14,"No_cumple","0"
"11863",2018,2,"Santa Fe",2,"Masculino",84,5,"Primario","Inactivo","5",38000,"Salud_Privada","0",4,"Cumple","1"
"11864",2018,2,"Santa Fe",2,"Masculino",52,4,"Secundario","Inactivo","2",12000,"Salud_Publica","0",1.14,"No_cumple","0"
"11865",2018,2,"Santa Fe",2,"Femenino",51,4,"Terciario_Universitario","Ocupado","5",38000,"Salud_Privada","0",5,"Cumple","1"
"11866",2018,2,"Santa Fe",2,"Masculino",36,3,"Primario","Ocupado","4",18000,"Salud_Privada","0",0,"No_cumple","0"
"11867",2018,2,"Santa Fe",2,"Femenino",56,4,"Primario","Inactivo","2",23000,"Salud_Privada","0",5,"Cumple","1"
"11868",2018,2,"Santa Fe",2,"Femenino",22,1,"Secundario","Desocupado","1",3500,"Salud_Publica","1",0.29,"No_cumple","0"
